id,response
US-0543791-A,"{'id': 'chatcmpl-8ouabyxZZrjQwEJenTubGRJUYq5qM', 'object': 'chat.completion', 'created': 1707144621, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 3406, 'completion_tokens': 43, 'total_tokens': 3449}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: CHIMNEY-CLEANER\nAuthors: SYLVESTER A. WOOD\nInvention_Date: July 30, 1895\nCity: MANITOWOC, WISCONSIN'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0543939-A,"{'id': 'chatcmpl-8ouajFj2ibQGW1DIVqFkYxJmoP4KY', 'object': 'chat.completion', 'created': 1707144629, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 4511, 'completion_tokens': 35, 'total_tokens': 4546}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: Breech-Loading Gun\nAuthors: Paul Brun Latrige\nInvention_Date: August 6, 1895\nCity: Saint-Etienne'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0544269-A,"{'id': 'chatcmpl-8ouatThQ4pRXOQFGZEnVZ6uc0SwfI', 'object': 'chat.completion', 'created': 1707144639, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 2301, 'completion_tokens': 44, 'total_tokens': 2345}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: RECOIL-PAD FOR GUNS.\nAuthors: JACOB R. WINTERS.\nInvention_Date: September 24, 1894.\nCity: CLINTON, MISSOURI.'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0544661-A,"{'id': 'chatcmpl-8oub20treSCPoqVZzIkMQ24nuAmvm', 'object': 'chat.completion', 'created': 1707144648, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 3406, 'completion_tokens': 43, 'total_tokens': 3449}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: GAS-OPERATED FIREARM\nAuthors: JOHN M. BROWNING\nInvention_Date: August 20, 1895\nCity: OGDEN, UTAH TERRITORY'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0544914-A,"{'id': 'chatcmpl-8oubHEvJMh0DURbFvACzOoNWQg7eT', 'object': 'chat.completion', 'created': 1707144663, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 4511, 'completion_tokens': 34, 'total_tokens': 4545}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: ORDNANCE\nAuthors: JOHN GRAHAM\nInvention_Date: August 20, 1895\nCity: DAVENPORT, IOWA'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0545327-A,"{'id': 'chatcmpl-8oubPQKzeGxPUFe0i8XOPSay6DpCG', 'object': 'chat.completion', 'created': 1707144671, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 2301, 'completion_tokens': 35, 'total_tokens': 2336}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: ELECTRIC TARGET\nAuthors: MILTON T. WESTON\nInvention_Date: August 27, 1895\nCity: KENTON, OHIO'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0545448-A,"{'id': 'chatcmpl-8oubVnYKwyCRKfKa30kELJCOqJFxn', 'object': 'chat.completion', 'created': 1707144677, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 1196, 'completion_tokens': 30, 'total_tokens': 1226}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: SHEATH OR CASE\nAuthors: Friend J. Bringham\nInvention_Date: September 3, 1895\nCity: Chicago'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0545540-A,"{'id': 'chatcmpl-8oubdvYMN69dHS8VAgaWx3cJML9Qo', 'object': 'chat.completion', 'created': 1707144685, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 6721, 'completion_tokens': 41, 'total_tokens': 6762}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: HYDRAULIC-RECOIL GUN-CARRIAGE\nAuthors: Morris F. Smith\nInvention_Date: September 3, 1895\nCity: Philadelphia\n'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0546369-A,"{'id': 'chatcmpl-8oubp4HZsib18ssKUyxCKU9ihlYdz', 'object': 'chat.completion', 'created': 1707144697, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 6721, 'completion_tokens': 32, 'total_tokens': 6753}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: Magazine-Pistol\nAuthors: Henry F. Wheeler\nInvention_Date: September 17, 1895\nCity: Peterborough, New Hampshire'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0546516-A,"{'id': 'chatcmpl-8ouby8DoexSxxaKchc0MEakcLtvou', 'object': 'chat.completion', 'created': 1707144706, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 4511, 'completion_tokens': 47, 'total_tokens': 4558}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: COCKING AND SAFETY MECHANISM FOR BREAKDOWN GUNS.\nAuthors: EMIL FLUES.\nInvention_Date: September 17, 1895.\nCity: BAY CITY, MICHIGAN.'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0547423-A,"{'id': 'chatcmpl-8ouc6FGVVxE4pEXSlCA956huFrG6v', 'object': 'chat.completion', 'created': 1707144714, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 3406, 'completion_tokens': 54, 'total_tokens': 3460}, 'choices': [{'message': {'role': 'assistant', 'content': ""Title: SIGHT FOR ORDNANCE\nAuthors: WILLIAM H. DRIGGS\nInvention_Date: October 8, 1895\nCity: Not specified in the patent text (likely Washington, D.C. based on the author's stated location)""}, 'finish_reason': 'stop', 'index': 0}]}"
US-0547447-A,"{'id': 'chatcmpl-8oucHUjoGag279nMZ7Y83Ws456FQY', 'object': 'chat.completion', 'created': 1707144725, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 3406, 'completion_tokens': 41, 'total_tokens': 3447}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: MAGAZINE-PISTOL\nAuthors: JOSEPH PAQUOT AND CASPER ENGI\nInvention_Date: October 8, 1895\nCity: LIEGE'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0548410-A,"{'id': 'chatcmpl-8oucSCR3vE8WeoR2aqbY8p3cWBeEq', 'object': 'chat.completion', 'created': 1707144736, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 7826, 'completion_tokens': 33, 'total_tokens': 7859}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: MAGAZINE-FIREARM\nAuthors: William W. Wetmore\nInvention_Date: October 22, 1895\nCity: New Haven'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0548715-A,"{'id': 'chatcmpl-8ouccizoXqdJyTE1JdWl7MsYXx6cm', 'object': 'chat.completion', 'created': 1707144746, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 5616, 'completion_tokens': 38, 'total_tokens': 5654}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: MAGAZINE-FIREARM.\nAuthors: WILLIAM MASON\nInvention_Date: October 29, 1895\nCity: NEW HAVEN, CONNECTICUT'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0550262-A,"{'id': 'chatcmpl-8oucpKemICbfES6hMLiuS9HSTcBdk', 'object': 'chat.completion', 'created': 1707144759, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 4511, 'completion_tokens': 42, 'total_tokens': 4553}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: GAS-OPERATED MACHINE-GUN\nAuthors: CARL J. EHBETS\nInvention_Date: November 26, 1895\nCity: HARTFORD, CONNECTICUT'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0550602-A,"{'id': 'chatcmpl-8oud6oWwPI7xUgALmIXREjSFrfb31', 'object': 'chat.completion', 'created': 1707144776, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 10036, 'completion_tokens': 48, 'total_tokens': 10084}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: BREECH MECHANISM FOR ORDNANCE\nAuthors: LOUIS LABADIE DRIGGS\nInvention_Date: December 3, 1895\nCity: WASHINGTON, DISTRICT OF COLUMBIA'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0551251-A,"{'id': 'chatcmpl-8oudTIFF2Qq5cR8sRjv0a99xOs6OP', 'object': 'chat.completion', 'created': 1707144799, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 2301, 'completion_tokens': 50, 'total_tokens': 2351}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: MEANS FOR LOCKING BARRELS TO FRAMES OF BREAKDOWN GUNS\nAuthors: EDWARD E. BENNETT\nInvention_Date: December 10, 1895\nCity: GROVELAND, NEW YORK'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0551572-A,"{'id': 'chatcmpl-8ouddH2JBTk5s0h6qUI9ZQwuzfJE2', 'object': 'chat.completion', 'created': 1707144809, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 5616, 'completion_tokens': 43, 'total_tokens': 5659}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: BOX-MAGAZINE FIREARM\nAuthors: THOMAS G. BENNETT\nInvention_Date: December 17, 1895\nCity: NEW HAVEN, CONNECTICUT'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0551592-A,"{'id': 'chatcmpl-8oudukxKHpRrqlFfmyDEVp0UqP1eO', 'object': 'chat.completion', 'created': 1707144826, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 12246, 'completion_tokens': 33, 'total_tokens': 12279}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: BOX-MAGAZINE FIREARM\nAuthors: William Mason\nInvention_Date: December 17, 1895\nCity: New Haven, Connecticut'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0552075-A,"{'id': 'chatcmpl-8oue6SPYXA9fuj23vM3ukIcdQsHHZ', 'object': 'chat.completion', 'created': 1707144838, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 6721, 'completion_tokens': 52, 'total_tokens': 6773}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: PNEUMATIC RECOIL-CHECK FOR GUN-CARRIAGES\nAuthors: HARRY A. SPILLER\nInvention_Date: December 24, 1895\nCity: BOSTON, MASSACHUSETTS'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0552189-A,"{'id': 'chatcmpl-8oueCCQ9wd40Wy1p8A2h70WRtm7wT', 'object': 'chat.completion', 'created': 1707144844, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 1196, 'completion_tokens': 44, 'total_tokens': 1240}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: PYROTECHNIC CARTRIDGE\nAuthors: JÜRGEN MÄHLMANN\nInvention_Date: April 21, 1894\nCity: ALTONA, GERMANY'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0552334-A,"{'id': 'chatcmpl-8oueKnFQOwAeEgwDj6Xtz2Q1t7CvS', 'object': 'chat.completion', 'created': 1707144852, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 2301, 'completion_tokens': 47, 'total_tokens': 2348}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: SPRING RECOIL-PAD FOR PISTOLS\nAuthors: WHITTING P. SANGER\nInvention_Date: December 31, 1895\nCity: EAST ORANGE, NEW JERSEY'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0552560-A,"{'id': 'chatcmpl-8oueZiz3I5FhIoXPbl4eo16Zq28GR', 'object': 'chat.completion', 'created': 1707144867, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 7826, 'completion_tokens': 33, 'total_tokens': 7859}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: BREECH MECHANISM FOR GUNS\n Authors: Axel Welin\n Invention_Date: January 7, 1896\n City: London'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0552699-A,"{'id': 'chatcmpl-8ouehBNcpmrJfFUyMOrC6ElJsa58C', 'object': 'chat.completion', 'created': 1707144875, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 3406, 'completion_tokens': 50, 'total_tokens': 3456}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: DISCHARGING MECHANISM FOR FIREARMS.\nAuthors: WILLIAM A. RICHARDSON.\nInvention_Date: January 7, 1896.\nCity: WORCESTER, MASSACHUSETTS.'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0552864-A,"{'id': 'chatcmpl-8ouezn9pzqgK01xw2HXbdAtjruSAH', 'object': 'chat.completion', 'created': 1707144893, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 14456, 'completion_tokens': 36, 'total_tokens': 14492}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: MAGAZINE-FIREARM\nAuthors: John M. Browning\nInvention_Date: January 7, 1896\nCity: Ogden, Utah Territory'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0553033-A,"{'id': 'chatcmpl-8oufB1KmtugkjqDLTuEyuYd9UdGaC', 'object': 'chat.completion', 'created': 1707144905, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 3406, 'completion_tokens': 40, 'total_tokens': 3446}, 'choices': [{'message': {'role': 'assistant', 'content': ""Title: WORKMAN'S TIME-RECORDER\nAuthors: JOHN W. LAMBERT\nInvention_Date: January 14, 1896\nCity: ANDERSON, INDIANA""}, 'finish_reason': 'stop', 'index': 0}]}"
US-0553472-A,"{'id': 'chatcmpl-8oufKgiNxK3xNj00HvsBeZkPkXd4g', 'object': 'chat.completion', 'created': 1707144914, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 3406, 'completion_tokens': 36, 'total_tokens': 3442}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: CLEANING-ROD FOR GUNS.\nAuthors: LOUIS KELLER.\nInvention_Date: January 21, 1896.\nCity: New York.'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0553614-A,"{'id': 'chatcmpl-8oufTYrTG5fB4TDAGkmMrblUXvO28', 'object': 'chat.completion', 'created': 1707144923, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 2301, 'completion_tokens': 41, 'total_tokens': 2342}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: MILITARY BICYCLE\nAuthors: THOMAS V. HANDLOSER\nInvention_Date: January 28, 1896\nCity: NEW YORK, N. Y.'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0553990-A,"{'id': 'chatcmpl-8oufamTDQS2QzMBLZevSjsx7yIGTv', 'object': 'chat.completion', 'created': 1707144930, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 3406, 'completion_tokens': 52, 'total_tokens': 3458}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: APPARATUS FOR CHECKING RECOIL OF GUNS.\nAuthors: ANTON VON KERPELY\nInvention_Date: Patented February 4, 1896.\nCity: VIENNA, AUSTRIA-HUNGARY'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0554002-A,"{'id': 'chatcmpl-8oufhZspyIZfy9pmLbxs272vChFLn', 'object': 'chat.completion', 'created': 1707144937, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 2301, 'completion_tokens': 35, 'total_tokens': 2336}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: Ejecting Mechanism for Breakdown Guns\nAuthors: Edward G. Parry\nInvention_Date: February 4, 1896\nCity: Worcester'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0554058-A,"{'id': 'chatcmpl-8oufnp4gHekSVB2WM4xlmpykpVPkz', 'object': 'chat.completion', 'created': 1707144943, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 2301, 'completion_tokens': 40, 'total_tokens': 2341}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: CYLINDER-STOP FOR REVOLVERS\nAuthors: CHARLES FOEHL\nInvention_Date: February 4, 1896\nCity: PHILADELPHIA'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0555582-A,"{'id': 'chatcmpl-8ouft8bpFKghpeoX20wPZwwHE6KqN', 'object': 'chat.completion', 'created': 1707144949, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 2301, 'completion_tokens': 35, 'total_tokens': 2336}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: Auxiliary Gun-Barrel\nAuthors: John Evariste Peril\nInvention_Date: March 3, 1896\nCity: Osage Mission, Kansas'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0555602-A,"{'id': 'chatcmpl-8oug0txVb3Ca2MzPAf4Tye0lhDEn9', 'object': 'chat.completion', 'created': 1707144956, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 2301, 'completion_tokens': 41, 'total_tokens': 2342}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: ADJUSTABLE GUN-STOCK.\nAuthors: JOSEPH FOULKROD\nInvention_Date: March 3, 1896\nCity: PHILADELPHIA\n'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0555976-A,"{'id': 'chatcmpl-8ougCCG8JmxHQFrAell99bDDTjMPq', 'object': 'chat.completion', 'created': 1707144968, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 2301, 'completion_tokens': 39, 'total_tokens': 2340}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: STEAM-BOILER-TUBE CLEANER\nAuthors: ALBERT SECOR\nInvention_Date: March 10, 1896\nCity: TOLEDO, OHIO'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0556048-A,"{'id': 'chatcmpl-8ougKmK1Gj6H6EHNRYTBdUD1L1cDF', 'object': 'chat.completion', 'created': 1707144976, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 4511, 'completion_tokens': 58, 'total_tokens': 4569}, 'choices': [{'message': {'role': 'assistant', 'content': ""Title: TELESCOPE-SIGHT FOR GUNS.\nAuthors: BRADLEY A. FISKE.\nInvention_Date: March 10, 1896.\nCity: [The city is not mentioned directly on the patent document's provided pages, so I cannot provide that information.]""}, 'finish_reason': 'stop', 'index': 0}]}"
US-0556057-A,"{'id': 'chatcmpl-8ougTH96RqzIsLGpSCvNQ0Ir4aToB', 'object': 'chat.completion', 'created': 1707144985, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 2301, 'completion_tokens': 35, 'total_tokens': 2336}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: TOY CANNON\nAuthors: CHARLES A. HOTCHKISS\nInvention_Date: December 24, 1895\nCity: BRIDGEPORT'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0556926-A,"{'id': 'chatcmpl-8oughgbO1M1lXoqPEEsaObY0vHhqJ', 'object': 'chat.completion', 'created': 1707144999, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 4511, 'completion_tokens': 37, 'total_tokens': 4548}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: COUNTERPOISE GUN-CARRIAGE\nAuthors: JOHN A. HOWELL\nInvention_Date: March 24, 1896\nCity: WASHINGTON'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0557079-A,"{'id': 'chatcmpl-8ougqtFW7TkJpnQ8s7xYAduULPCmG', 'object': 'chat.completion', 'created': 1707145008, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 5616, 'completion_tokens': 43, 'total_tokens': 5659}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: BREECH-LOADING BOLT-GUN\nAuthors: MANUEL MONDRAGON\nInvention_Date: Mar. 24, 1896\nCity: MEXICO, MEXICO'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0557358-A,"{'id': 'chatcmpl-8ouh0bvBC5aPtoJAhI8GJ1nqzrbL3', 'object': 'chat.completion', 'created': 1707145018, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 6721, 'completion_tokens': 29, 'total_tokens': 6750}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: MAGAZINE-FIREARM\nAuthors: Andrew Burgess\nInvention_Date: March 31, 1896\nCity: Buffalo'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0557359-A,"{'id': 'chatcmpl-8ouhDeKKUWA46x0Orm7Ue6JqglxSU', 'object': 'chat.completion', 'created': 1707145031, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 7826, 'completion_tokens': 40, 'total_tokens': 7866}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: AUTOMATIC MAGAZINE-FIREARM.\nAuthors: ANDREW BURGESS\nInvention_Date: March 31, 1896\nCity: BUFFALO, NEW YORK'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0557360-A,"{'id': 'chatcmpl-8ouhQEtiDPlN5GGNbMTxFjmcizrMm', 'object': 'chat.completion', 'created': 1707145044, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 7826, 'completion_tokens': 35, 'total_tokens': 7861}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: MAGAZINE-FIREARM\nAuthors: ANDREW BURGESS\nInvention_Date: March 31, 1896\nCity: BUFFALO'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0557487-A,"{'id': 'chatcmpl-8ouhhe5C7srC7SY0VwxBEh7gsF7Hm', 'object': 'chat.completion', 'created': 1707145061, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 12246, 'completion_tokens': 37, 'total_tokens': 12283}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: GUN-CARRIAGE\nAuthors: Jean Baptiste Gustave Adolphe Canet\nInvention_Date: March 31, 1896\nCity: Paris'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0557814-A,"{'id': 'chatcmpl-8ouhpVWD4wkYKkooZQRU9UwjMKL6j', 'object': 'chat.completion', 'created': 1707145069, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 2301, 'completion_tokens': 51, 'total_tokens': 2352}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: EJECTOR MECHANISM FOR REVOLVERS\nAuthors: GILBERT H. HARRINGTON and WILLIAM A. RICHARDSON\nInvention_Date: April 7, 1896\nCity: WORCESTER'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0557863-A,"{'id': 'chatcmpl-8oui2nU1zIbQxSvlgxiLV9zyPl3ML', 'object': 'chat.completion', 'created': 1707145082, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 7826, 'completion_tokens': 40, 'total_tokens': 7866}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: MAGAZINE-FIREARM\nAuthors: JOHN L. McCULLOUGH\nInvention_Date: Apr. 7, 1896\nCity: BROOKLYN, NEW YORK'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0558051-A,"{'id': 'chatcmpl-8ouiDdx1mtyfujDAxiucsVF4eWDNY', 'object': 'chat.completion', 'created': 1707145093, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 2301, 'completion_tokens': 44, 'total_tokens': 2345}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: ELECTRIC TRAP-RELEASE\nAuthors: JAMES A. R. ELLIOTT\nInvention_Date: April 14, 1896\nCity: KANSAS CITY, MISSOURI'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0558058-A,"{'id': 'chatcmpl-8ouiKQxFADaBjYyuq48531ZkhS8Cj', 'object': 'chat.completion', 'created': 1707145100, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 2301, 'completion_tokens': 53, 'total_tokens': 2354}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: TELESCOPIC SIGHT.\nAuthors: BRADLEY A. FISKE, OF THE UNITED STATES NAVY.\nInvention_Date: April 14, 1896.\nCity: [The city is not clearly mentioned in the provided images.]'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0558402-A,"{'id': 'chatcmpl-8ouiUcDQ840H5GWhRM4tdak8rB5LX', 'object': 'chat.completion', 'created': 1707145110, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 2301, 'completion_tokens': 37, 'total_tokens': 2338}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: SIGHT FOR FIREARMS\nAuthors: WILLIAM LYMAN\nInvention_Date: April 14, 1896\nCity: MIDDLEFIELD, CONNECTICUT'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0558403-A,"{'id': 'chatcmpl-8ouibyCiVavnWoJZFzrcMCRkWSsOZ', 'object': 'chat.completion', 'created': 1707145117, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 3406, 'completion_tokens': 37, 'total_tokens': 3443}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: SIGHT FOR FIREARMS\nAuthors: WILLIAM LYMAN\nInvention_Date: April 14, 1896\nCity: MIDDLEFIELD, CONNECTICUT'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0558724-A,"{'id': 'chatcmpl-8ouil7POk526NA9Z2e6GKDA4PYHCY', 'object': 'chat.completion', 'created': 1707145127, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 4511, 'completion_tokens': 46, 'total_tokens': 4557}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: DEVICE FOR REGULATING MOTIVE POWER\nAuthors: BRADLEY A. FISKE\nInvention_Date: April 21, 1896\nCity: [The city is not mentioned in the patent]'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0558812-A,"{'id': 'chatcmpl-8ouivcaJLmVoGsuDarlCxRV5PFxVf', 'object': 'chat.completion', 'created': 1707145137, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 2301, 'completion_tokens': 33, 'total_tokens': 2334}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: BODY-SHIELD\nAuthors: EDWARD HUNT\nInvention_Date: April 21, 1896\nCity: DENVER, COLORADO'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0558841-A,"{'id': 'chatcmpl-8ouj2oyVn9bwRsxSZn2vnSvMdI0nO', 'object': 'chat.completion', 'created': 1707145144, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 4511, 'completion_tokens': 37, 'total_tokens': 4548}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: AIR-GUN\nAuthors: JOHN CARLYLE RAYMOND\nInvention_Date: April 21, 1896\nCity: NEW YORK, N.Y.'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0559490-A,"{'id': 'chatcmpl-8oujHggRCsD5CdxQb0QAsgypNqzej', 'object': 'chat.completion', 'created': 1707145159, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 7826, 'completion_tokens': 31, 'total_tokens': 7857}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: TORPEDO-GUARD\nAuthors: George Horatio Jones\nInvention_Date: May 5, 1896\nCity: London'}, 'finish_reason': 'stop', 'index': 0}]}"
US-0560045-A,"{'id': 'chatcmpl-8oujXSl0d4a5onWrpT5Cj4NRs34gy', 'object': 'chat.completion', 'created': 1707145175, 'model': 'gpt-4-1106-vision-preview', 'usage': {'prompt_tokens': 2301, 'completion_tokens': 38, 'total_tokens': 2339}, 'choices': [{'message': {'role': 'assistant', 'content': 'Title: TOY PISTOL\nAuthors: EDMUND PRUCKNER\nInvention_Date: May 12, 1896\nCity: NEWARK, NEW JERSEY'}, 'finish_reason': 'stop', 'index': 0}]}"
